app,version,review_date,star_rating,review
instagram,'84.0',3/14/2019,5,"I love the Instagram app I use it all the time, it is a great way to keep up with old friends and family. The only problem i seem to have is everyone around me has had music in their story for months now. I have yet to get it even after deleting and reinstalling the app and even emailing Instagram to get no response. Needless to say I would love it a little more if I had music in my app."
instagram,'84.0',3/14/2019,1,Instagram keeps deleting my videos right after i post and my followers needs content... FIX THIS
instagram,'84.0',3/14/2019,5,"Best app by far, super expansive in category"
instagram,'84.0',3/14/2019,1,Instagram is acting dumb and not letting me log into my account
instagram,'84.0',3/14/2019,1,Ghfdf
instagram,'84.0',3/14/2019,3,I cant add music to my stories.. plz fix
instagram,'84.0',3/14/2019,1,Only things Instagram likes will get posted
instagram,'84.0',3/14/2019,5,I love instagram except yesterday it was down for the whole day and sometimes it lags for uploading videos and sometimes it loses the quality of the video itself
instagram,'84.0',3/14/2019,1,"I live in the US and still have not been able to have the option of using the music sticker. This is disappointing because I know it launched in June 2018, but still only selected few have this option."
instagram,'84.0',3/14/2019,5,Instagram is incredible...very AWESOME
instagram,'84.0',3/14/2019,1,I was trying to download the app and it would not let me type on my code
instagram,'84.0',3/14/2019,1,It always glitches!!
instagram,'84.0',3/14/2019,1,Shadowbanned me for no reason and overall a bad app for that
instagram,'84.0',3/14/2019,5,It be tripping sometimes
instagram,'84.0',3/14/2019,2,"I have used Instagram many times before and it has worked perfectly fine until today. Every time I open the app and tried to post something it tells me that it will try to post when I have a better connection. I have full bars in both Internet connection and cellular connection and it will still not let me post. I have troubleshooted the phone several times restarting, and uninstalling and reinstalling the app."
instagram,'84.0',3/14/2019,1,I still cant log in
instagram,'84.0',3/14/2019,5,I love the ability to upload and share my photos with a very wide range of potential fans. I love the ability to build a family here online!
instagram,'84.0',3/14/2019,5,great for seeing what everyone is up to
instagram,'84.0',3/14/2019,4,Put it back to chronological order for timing of posts
instagram,'84.0',3/14/2019,5,I have enjoyed using Instagram for a while. The only issue that I have is that the features that get updated are not available for every device. I have an iPhone 8 Plus and I do not have the music feature on my Instagram. There are some other features like poll or questions that do not operate for other users that I know. Please fix. The bugs are annoying.
instagram,'84.0',3/14/2019,5,I think that a super useful feature to add would be allowing users to delete individual pictures from an already posted album.
instagram,'84.0',3/14/2019,2,Needs lots of upgrades
instagram,'84.0',3/14/2019,5,This is actually vibes and can be very pretty and vibey ya know what I mean?
instagram,'84.0',3/14/2019,5,ITS MY FAVORITE APP!!!!
instagram,'84.0',3/14/2019,5,Instagram is acting up
instagram,'84.0',3/14/2019,5,i guess the app store is pretty lit
instagram,'84.0',3/14/2019,1,moto moto                     -like you
instagram,'84.0',3/14/2019,5,Love the app. Perfect for business marketing.
instagram,'84.0',3/14/2019,1,bring back chronological timeline.
instagram,'84.0',3/14/2019,5,I need more followers lol
instagram,'84.0',3/14/2019,1,"It isn't how is used to be. Although attempting to bring back a partial chronological order, it still controls content upload by not giving the user the full experience of expression. By controlling posts it minimizes a users exposure thereby hurting the user gaining optimal views. Entrepreneurs in particular who depend on page traffic are hurt the most. It is intrusive and right on disrespect to have a computers algorithm decide what I want to see and when. I've missed amazing events because a computer thinks I want to see my friends even hours after the fact. What is freedom of expression and true nature of freedom if my very content is controlled. This app will be as good as it was if there was less intrusion. 3/14/19 STILL THE SAME NONSENSE, BRING BACK CHRONOLOGICAL ORDER."
instagram,'84.0',3/14/2019,5,"dear instagram,  i would like it if you would put the unread button back because we need it thanks very much !!!!"
instagram,'84.0',3/14/2019,4,Please fix the multi photo option. It will not upload when I have 10 pictures.
instagram,'84.0',3/14/2019,5,Excelente trabajo
instagram,'84.0',3/14/2019,5,I Instagram helps me to keep in contact with all my friends and all my family while allowing me a place to showcase my work
instagram,'84.0',3/14/2019,5,only rating this 5 stars so it shows up. i use instagram on the daily for business reasons and need to post something in order to do my job. instagram will not let me post!! FIX THIS!!!!!!!!
instagram,'84.0',3/14/2019,3,i had unistalled because it would not refresh my activity because of the problem before now i installed it back and when im trying to log in it says there was an error i need help.
instagram,'84.0',3/14/2019,1,Ya was on ya bs yesterday b
instagram,'84.0',3/14/2019,1,WTH.?!
instagram,'84.0',3/14/2019,1,"It log me out and it saying it has a problem ,  TERRIBLE CANT EVEN FIX THE PROBLEM"
instagram,'84.0',3/14/2019,1,"Everything is just glitchy with this update, it just keeps saying retry."
instagram,'84.0',3/14/2019,1,Needs a ton of fixing
instagram,'84.0',3/14/2019,1,With the update all my pictures/posts have disappeared. Do not update!!!
instagram,'84.0',3/14/2019,1,Instagram is acting up periodt
instagram,'84.0',3/14/2019,5,Muchas felicidades por su profesionalismo.
instagram,'84.0',3/14/2019,1,"Email, username & phone number all do not work when logging in. Just give an error message. Been like that for a couple days."
instagram,'84.0',3/14/2019,1,Instagram only suggests left wing radical socialist accounts to follow.
instagram,'84.0',3/14/2019,1,why is the app broken lol
instagram,'84.0',3/14/2019,5,So i had a account and it logged me out and when i tried to get it back it took more than 1week and it didnt send the code for it to log in
instagram,'84.0',3/14/2019,1,Load a picture yesterday and it still has not loaded.
instagram,'84.0',3/14/2019,3,My Instagram stopped letting me sign in and idk what to do !!
instagram,'84.0',3/14/2019,4,Please re do the app update because it wont let me post anything and i would like to post my pictures socplease re do it   Thank you
instagram,'84.0',3/14/2019,1,Instagram and Facebook has blocked me for absolutely no reason constantly. Should really consider adding something that shows when someone has unfollowed you. Too many people play the follow unfollow game
instagram,'84.0',3/14/2019,4,my instagram is not letting me mog in ! yall needa come on and fix this because i got people i need to text
instagram,'84.0',3/14/2019,1,Fix it!!!!!!
instagram,'84.0',3/14/2019,5,Good so good
instagram,'84.0',3/14/2019,5,Thank you for the recent updates.  I love the multi-post capability.  Platform is tight.
instagram,'84.0',3/14/2019,3,Instagram is the only social media I use.
instagram,'84.0',3/14/2019,1,You are the one of the most popular apps on the planet and you can't even manage to make it last . IT WAS SHUT DOWN FOR TOO LONG
instagram,'84.0',3/14/2019,4,Yesterday your app was not working for everyone
instagram,'84.0',3/14/2019,3,I love instagram but it crashed.. again. Nothing will load and apparently the same thing is happening to some of my other friends too. I recommend trying to fix that issue.
instagram,'84.0',3/14/2019,1,I WAS TRYING TO POST FOR HOUUUURRRRRSSSSS WITH NO FOREWARNING ABOUT WHATEVER WAS GOING ON !!!!!  HORRIBLE !!!!!
instagram,'84.0',3/14/2019,4,I lovee this app but as of now its freezing not working at all when i open the appp and the unread opion in dm dissapeared again
instagram,'84.0',3/16/2019,4,"It used to exist, the new update removed it :(. Please put it back!"
instagram,'84.0',3/16/2019,1,Was a good application until Facebook purchased the company.. Now nothing works :D
instagram,'83.0',3/16/2019,5,"This app is the new play ground for kids, basically the place were teenagers socialize, and an important part of an adult that wants to be updated about the latest trends, and more! In my class,  this app is literally essential! I recommend this app to all."
instagram,'84.0',3/16/2019,1,My music is not in my story like the sticker or music note sign what is wrong someone help
instagram,'84.0',3/16/2019,2,This update makes no sense and should be changed back.
instagram,'84.0',3/16/2019,5,Excellent
instagram,'84.0',3/16/2019,2,Love instagram... besides how low the quality gets when someone uploads a video...
instagram,'84.0',3/16/2019,1,"This is the 3rd week this app has stopped me from posting anything. I have a 2nd personal account where I constantly have problems, but never have trouble uploading on my business one. I keep sending reports with no respond. This is irritating and unprofessional!"
instagram,'84.0',3/16/2019,5,Won't load or refresh  Edit: they fixed it.
instagram,'84.0',3/16/2019,2,"We need viewer list back, please !!!"
instagram,'84.0',3/16/2019,2,"instagram definitely needs to fix things , starting off with the app being down at least once every 2 months & im tired of seeing nature/photography pics on my explore page out of no where. Also bring back the chronological order , yall made things confusing"
instagram,'84.0',3/16/2019,3,I love the app I just wish it was easier/made for an iPad
instagram,'84.0',3/15/2019,4,I would like to see who views my videos when I upload them.
instagram,'84.0',3/15/2019,1,"this is the worst app ,doesnt even work 90% of the time. instagram if u see this u sukk ballz and this is so extremely bad"
instagram,'84.0',3/15/2019,5,Make a night mode or dark mode
instagram,'84.0',3/15/2019,5,ur awesome!! the instagram quotes are inspiring
instagram,'84.0',3/15/2019,1,It died yesterday
instagram,'84.0',3/15/2019,1,Instagram was perfect. Why change something that has nothing wrong?  You all keep on putting up annoying ads and keep on asking me to rate insta
instagram,'84.0',3/15/2019,5,I love it
instagram,'84.0',3/15/2019,5,"Amazing app, but please make a way to link your account with other people so you can have many friends on a single account"
instagram,'84.0',3/15/2019,5,.
instagram,'75.0',3/15/2019,4,Can you please make Instagram amd all of its feature compatible with iOS 9+ please that would be nice thank you
instagram,'84.0',3/15/2019,5,We need an option to turn on a dark theme
instagram,'84.0',3/15/2019,1,It makes me block people restarted my followers taking away my profile pic instagram plz fix ur app
instagram,'84.0',3/15/2019,5,Insta pretty great for content and to gain new customers because I put my work out as a barber
instagram,'84.0',3/15/2019,3,Oh course everyone loves IG but the most annoying update is not being able to see my posts in the order that they are posted. At times you will never get to see certain posts. No one wants to turn post notifications on. Your phone would go crazy with notifications.
instagram,'84.0',3/15/2019,5,Start fixing yall app plz and thx if yall do
instagram,'84.0',3/15/2019,5,Love IG.. easy way to upload pictures and share to other social sites.
instagram,'84.0',3/15/2019,5,Comes and goes!!
instagram,'84.0',3/15/2019,2,During the outage earlier this week I thought I was a glitch on my end so I deleted and reinstalled the app. Now it will not let me log back into my account. It just sits there on the loading screen and then freezes. I have turned my phone off several times and have again uninstalled and reinstalled the app with no success. This is very frustrating and I would like to access my account again via the iPhone app.
instagram,'84.0',3/15/2019,1,See title.
instagram,'84.0',3/15/2019,3,Love this app but had to lose some stars bc i wish instagram went back to chronological order. Please bring that back Instagram
instagram,'84.0',3/15/2019,3,Needs dark mode
instagram,'84.0',3/15/2019,3,When I first got it it was way to hard I was really mad! But I am getting the hang of this so I will see if I could get a better hang of it than what I have right now
instagram,'84.0',3/15/2019,1,I baby post anything come on
instagram,'84.0',3/15/2019,2,"I was scrolling through the Explore page. Reading funny memes, watching cool BTS videos of Game of Thrones, when suddenly I guess an auto update installed, and my whole explore feed turned to pictures of landscapes and interior designing. What the heck???"
instagram,'84.0',3/15/2019,4,it says its updated but my account still looks like the old update compares to my friends
instagram,'84.0',3/15/2019,1,I am not receiving direct message notifications.
instagram,'84.0',3/15/2019,5,I love this app. It is so cool you should get it now
instagram,'84.0',3/15/2019,4,chill out w the updates my dude it was fine before
instagram,'84.0',3/15/2019,1,Not much more to say than that... Based on the format I am going to say this is probably for the iPhone. It is a pretty terrible user experience on the iPad.
instagram,'84.0',3/15/2019,5,I love Instagram so much
instagram,'84.0',3/15/2019,4,5 stars would= fewer ads
instagram,'84.0',3/15/2019,1,When I want to send a post to someone it shows group chats that I have left and when I send someone a lot of post they become the top person to send things to but for some reason it always resets after a week. This time when it reseted it shows people that I never talk to or rarely talk to and group chats that I don't talk to and group chats that I have left. Please fix this it's so stupid and annoying. On iPhone 8plus.
instagram,'84.0',3/15/2019,1,Why is it just showin stuff that popular in my area??? Show me memes!
instagram,'84.0',3/15/2019,3,Crashes Way Too Much
instagram,'84.0',3/15/2019,5,No complaints!
instagram,'84.0',3/15/2019,5,"I like it, but the only problem is that when i wanna post a post to my story it wont let me :/ thats the only problem"
instagram,'84.0',3/15/2019,4,"Everything with the app is good, but they still need to get the video quality down... Even videos taken with a nice camcorder or the newest iPhone come out grainy and more pixelated!"
instagram,'84.0',3/15/2019,2,Literally overnight my feed is littered with ads. Every 3-5 posts a random ad by some random page with 10 followers.
instagram,'84.0',3/15/2019,3,I wish this app was in chronological order it makes no sense to see posts from 2 days ago at the top of my feed...
instagram,'84.0',3/15/2019,3,Needs dark mode
instagram,'84.0',3/15/2019,3,When I first got it it was way to hard I was really mad! But I am getting the hang of this so I will see if I could get a better hang of it than what I have right now
instagram,'84.0',3/15/2019,1,I baby post anything come on
instagram,'84.0',3/15/2019,2,"I was scrolling through the Explore page. Reading funny memes, watching cool BTS videos of Game of Thrones, when suddenly I guess an auto update installed, and my whole explore feed turned to pictures of landscapes and interior designing. What the heck???"
instagram,'84.0',3/15/2019,4,it says its updated but my account still looks like the old update compares to my friends
instagram,'84.0',3/15/2019,1,I am not receiving direct message notifications.
instagram,'84.0',3/15/2019,5,I love this app. It is so cool you should get it now
instagram,'84.0',3/15/2019,4,chill out w the updates my dude it was fine before
instagram,'84.0',3/15/2019,1,Not much more to say than that... Based on the format I am going to say this is probably for the iPhone. It is a pretty terrible user experience on the iPad.
instagram,'84.0',3/15/2019,5,I love Instagram so much
instagram,'84.0',3/15/2019,4,5 stars would= fewer ads
instagram,'84.0',3/15/2019,1,When I want to send a post to someone it shows group chats that I have left and when I send someone a lot of post they become the top person to send things to but for some reason it always resets after a week. This time when it reseted it shows people that I never talk to or rarely talk to and group chats that I don't talk to and group chats that I have left. Please fix this it's so stupid and annoying. On iPhone 8plus.
instagram,'84.0',3/15/2019,1,Why is it just showin stuff that popular in my area??? Show me memes!
instagram,'84.0',3/15/2019,3,Crashes Way Too Much
instagram,'84.0',3/15/2019,5,No complaints!
instagram,'84.0',3/15/2019,5,"I like it, but the only problem is that when i wanna post a post to my story it wont let me :/ thats the only problem"
instagram,'84.0',3/15/2019,4,"Everything with the app is good, but they still need to get the video quality down... Even videos taken with a nice camcorder or the newest iPhone come out grainy and more pixelated!"
instagram,'84.0',3/15/2019,2,Literally overnight my feed is littered with ads. Every 3-5 posts a random ad by some random page with 10 followers.
instagram,'84.0',3/15/2019,3,I wish this app was in chronological order it makes no sense to see posts from 2 days ago at the top of my feed...
instagram,'84.0',3/15/2019,5,Great app one of the best thank you
instagram,'84.0',3/15/2019,5,Your the best app
instagram,'84.0',3/15/2019,5,its perfect
instagram,'84.0',3/15/2019,4,Add a remove people from Instagram groups feature PLEASE
instagram,'84.0',3/15/2019,1,"Yo every time you guys update the app it gets worse and worse just leave it alone, I try to send someone a post and I have to search for the name every time PUT RECENTS AT THE TOP OF THE LIST HELLO"
instagram,'84.0',3/15/2019,5,Please add other type of links to the story
instagram,'84.0',3/15/2019,3,I've been using this app for a while and i like it. Although the algorithm in the search feed needs to be fixed with stuff u r not interesting and the lagginess of the live stream in which PLEASE Fix it. Otherwise it'd eh right now
instagram,'84.0',3/15/2019,5,Used to it.
instagram,'84.0',3/15/2019,3,i love ig but ever since i upgraded to iphone xr my music Icon does not appear on my stories. ive tryed logging out/in nothing also uninstalled app/reinstalled and nothing and lastly updated my phone and instagram and still nothing. is anyone having this problem or do you know how to fix it let me know thanks
instagram,'84.0',3/15/2019,1,Stop censoring conservative pages.
instagram,'84.0',3/15/2019,1,"in this update, i cant go live with someone (duet stream)"
instagram,'84.0',3/15/2019,3,Love the app but I cannot put music into my story. Have been waiting for weeks since I first notice the update from other friends. Please Instagram let me put music in my story!!
instagram,'84.0',3/15/2019,5,Thank you instagram... simplicity at its best...
instagram,'84.0',3/15/2019,1,"Instagram has become my least favorite app, what is the point of seeing a post from 2 weeks ago then one from an hour ago?! Whoever took away chronological order on this app is an idiot and twitter is the best! Also i would rather not see everyones fake life they have to make look perfect for Instagram likes"
instagram,'84.0',3/15/2019,4,"Hi I love the app but stop doing these updates that screw things up, thanks"
instagram,'84.0',3/15/2019,5,I love my instagram. It has brought many great friends into my life that I never would have met...
instagram,'84.0',3/15/2019,5,"Dear Instagram,   I have my music idols following me and they're friends of mine.  Thank you, Casey Swingle"
instagram,'84.0',3/15/2019,1,I cannot receive any notification from this app :(
instagram,'18.0',3/14/2019,1,"Instagram deleted one of my accounts for no reason. I never posted on it, nor did i ever comment on it. They just deleted it, and gave no reason for its deletion. ALSO Instagram has ZERO customer service, and I have nobody that works for Instagram to reach out to about my erroneously deleted account. Don't waste your time with Instagram, use Facebook instead."
instagram,'84.0',3/14/2019,5,it cool
instagram,'84.0',3/14/2019,1,Fix ur app
instagram,'84.0',3/14/2019,5,Yesterday was really horrible but glad it is fixed! Instagram is my favorite app to use
instagram,'84.0',3/14/2019,5,Cool app but that down time was not the move
instagram,'84.0',3/14/2019,5,This is a very creative & informative way of staying in touch with people around us.
instagram,'84.0',3/14/2019,2,"I believe Instagram should bring back the feature where you can see who viewed your highlights after 24 hours. For marketing purposes , this was important to me and instagram has decreased in value (for me and coworkers) since then."
instagram,'84.0',3/14/2019,1,Keeps Crashing When uploading multiple pictures.
instagram,'84.0',3/14/2019,5,"Great, easy to use social media platform with an uncluttered layout."
instagram,'84.0',3/14/2019,4,"As an artist and visual person I cherish being able to instantly share on Instagram, however it really irks me that my photos get cropped or have to be formatted to cheat the Instagram format limits."
instagram,'84.0',3/14/2019,1,Still having difficulty with Instagram
instagram,'84.0',3/14/2019,5,I like this
instagram,'84.0',3/14/2019,1,Meh
instagram,'84.0',3/14/2019,1,App is not working
instagram,'84.0',3/14/2019,4,Since Facebook bought out Instagram it seems we have another Facebook and what was so great about Instagram is gone. The algorithm and blocking people from viewing your posts just so you pay to promote your posts has destroyed the Instagram experience. And users are going elsewhere!
instagram,'84.0',3/14/2019,2,Why would you get rid of focus mode
instagram,'84.0',3/14/2019,4,The app is great but it be nice to be able to favorite gifs or add most used gifs di we can find them easier
instagram,'84.0',3/14/2019,3,It is bugged very much its like it is shot fix plz
instagram,'84.0',3/14/2019,3,"After paying for advertisements, regular engagement seems to drop tremendously as if it was being throttled. This could be just a side effect of the algorithm or it could be a way to get more money up out of advertisers, but either way it seems a little weird. IG is a cool app, I enjoy using it but I wish there was a way to separate followings and followers into lists besides the close friends option."
instagram,'84.0',3/14/2019,5,"I use it occasionally good for what it is, only issue I ever have is ridiculous drama like people get upset for advice or other nonsense like naughty people message me with inappropriate websites anyway Instagram is pretty good nice to share events that happen or photos I find."
instagram,'84.0',3/14/2019,2,Music sticker disappeared.  Reloaded multiple times and nothing.   Now stories are just boring.    FIX!!!
instagram,'84.0',3/14/2019,1,Quit deleting accounts please and thank you
instagram,'84.0',3/17/2019,5,great app!! great to communicate with friends and family!
instagram,'84.0',3/16/2019,3,i was just changing my username and then it said that i was doing something wrong or like protecting the community!? please fix this.
instagram,'84.0',3/16/2019,1,Shouldn't have sold out to Facebook
instagram,'84.0',3/16/2019,1,This app is gay and i hate the fact that my account got banned for no reason i posted a pic and i got banned for no reason so can i get my account back
instagram,'84.0',3/16/2019,5,I love it
instagram,'84.0',3/16/2019,5,"Every time I add a story, it no longer gives me an option to put it in a highlight."
instagram,'84.0',3/16/2019,3,miss the feature of being able to see who has viewed your stories after the 24 hours is up and the algorithm is out of wack
instagram,'84.0',3/16/2019,4,"I want to be able to see who has viewed my Instagram Story Highlights. It says the view list disappears after 24 hours. But if I choose to put my story as a highlight on my profile I should be able to see who views it from time to time. Other than that, love the app. Also please fix the order of posts."
instagram,'84.0',3/16/2019,5,Fallow me @trex_fyn
instagram,'84.0',3/16/2019,3,The last several versions have been full of bugs
instagram,'84.0',3/16/2019,5,Am I the only who wants to update there photo and it says I need to wait a while and try again when I want to change my photo
instagram,'84.0',3/16/2019,1,"There are to many spam bots in the comments, and spam bots who randomly dm you sexual messages. Get rid of it. Im sick of it"
instagram,'84.0',3/16/2019,5,"Of all of my memories of family, friends laughter tears and my favorite stuff in life"
instagram,'84.0',3/16/2019,5,Thank you to everybody at Instagram for making this such a great platform
instagram,'84.0',3/16/2019,5,"This social media platform is outstanding ! It provides a an opportunity for talent , growth, creativity and communication across the world ."
instagram,'84.0',3/16/2019,1,Can you guys remove the stupid like bots i cant even go onto a page and see everyone tagging about 5 bots to give them likes.
instagram,'84.0',3/16/2019,1,Deleted my account for no reason. Had the same account for 5 years. Beyond upset.
instagram,'84.0',3/16/2019,2,"Instagram is a great application for communication, and to help us connect with people we love . It is especially convenient for college students to keep in touch with their family members.  However , it needs a dark mode like youtube , iMDb , and Netflix. White can really hurt the eyes in the dark . Dark mode makes me love accessing applications. But with instagram, I think twice before I sacrifice my eyes comfort .   Please make a dark mode guys ."
instagram,'84.0',3/16/2019,5,This app let me take photos of my dogie
instagram,'84.0',3/16/2019,5,"I use most all platforms of social media a whole lot, and Instagram is most certainly my favorite. I find it to be friendly, always interesting and anchored in who we are in a global community. The sights and scenes shared help communicate that life is sweetly effervescent when you take the time to capture a moment that becomes extra special when added to our Personalized Instagram kaleidoscope."
instagram,'84.0',3/16/2019,5,Can I pls get my page back
instagram,'84.0',3/16/2019,5,Life is better with instagram
instagram,'84.0',3/16/2019,1,"it will not let me switch into other accounts it keeps saying ""sorry we couldn't log you in"" ""sorry there was a problem with you request"" or ""Error"" like what is the problem y'all finna lose a lot of people from using this app period get it together"
instagram,'84.0',3/16/2019,3,"This app is great, but it would be even better if I could edit my comments!!"
instagram,'84.0',3/16/2019,1,Sis y r u broked
instagram,'84.0',3/16/2019,5,Great app
instagram,'84.0',3/16/2019,5,Love it
instagram,'84.0',3/16/2019,5,Best
instagram,'84.0',3/16/2019,1,I want my instagram account back I think someone hack in too it
instagram,'84.0',3/16/2019,5,"I love this app  I love the filters and all the photos, videos. It is so much fun seeing my friends on this app. I totally recommend this app definitely get this app"
instagram,'84.0',3/16/2019,5,"I love this app because, you get so much love for you pic and edits"
instagram,'84.0',3/16/2019,5,Great app where it gives opportunities to audiences to see all models and fashions at the season.
instagram,'84.0',3/16/2019,1,Music sticker disappears constantly!!!!!!!!!!!!    Reloaded multiple times and nothing.   Now stories are just boring.    FIX!!!
instagram,'84.0',3/16/2019,1,ive tried to reach out to instagram several times. no response. really lame customer service. it gives me the impression that they dont care about the customer issues that much which is super frustrating. the hastags in stories barely work. why is this the case?
instagram,'84.0',3/16/2019,4,Y i get errors when i try logging my account?
instagram,'84.0',3/16/2019,5,Instagram is awesome! I love being able to express myself using very few words!
instagram,'84.0',3/16/2019,4,Its good but it crashes and I never really know how long it will be down for...
instagram,'84.0',3/16/2019,5,Instagram is AMAZING. Thank you for allowing everyone to share there moments through this app.
instagram,'84.0',3/16/2019,3,"How about those of us who have iPads, can be able to switch from Vertical to Horizontal! March 16,2019"
instagram,'84.0',3/16/2019,5,Issa Great App
instagram,'84.0',3/16/2019,2,The live is not the same it keeps cutting off not letting us go on live with our friends.
instagram,'84.0',3/16/2019,3,"The measures folks have to go through to report art thieves is ridiculous considering the thieves themselves admit the content does not belong to them. Insta needs to get on fixing this. Frankly, as an artist, I hate this godforsaken app. Great for selfies, not for content."
instagram,'84.0',3/16/2019,5,Amazing
instagram,'84.0',3/16/2019,5,This instagram is fun you got to follow tour friends to and talk to you favorite pop-star and talk to a singer that is instagram
instagram,'84.0',3/16/2019,2,All of my accounts profile layouts are the same except my main one. The profile picture is shifted to the right of the screen instead of how it normally is and my bio is also different. What is this?!?!?!
instagram,'84.0',3/16/2019,1,"Am having problems logging in to my account, anytime I try to open it says error or something went wrong. My account is not linked to Facebook."
instagram,'84.0',3/16/2019,5,Help you meet people you never thought you would love it
instagram,'84.0',3/16/2019,5,I love Instagram with all my heart and would never delete it. Instagram is filled with people that make you feel like there either really good friends or family. I have made some really good friends on there. And sometimes I can think of it as a type of home.
instagram,'84.0',3/16/2019,5,Fun because you can post pictures and talk to your friends
instagram,'84.0',3/16/2019,5,"Excellent , my family loves Instagram"
instagram,'84.0',3/16/2019,2,"I love Instagram as a way to connect with my friends and associates, however Im growing increasingly frustrated with this issue!  If a user follows me and I would like to follow them back, or I would like to follow someone new, I go to that users page, hit the follow button, then however, the follow button de-selects itself/malfunctions, therefore leaving me not able to follow other users.  In an attempt to remedy this issue myself, I have performed the following actions: I have tried turning my phone off and restarting (I have an iPhone 6S+) I have made sure my phone has been updated per Apple I have signed out and re-signed in to my account (multiple times) I have un-installed and re-installed the app (multiple times)  This has been going on for over a year, and I have reached out approximately 4 times, and I have not yet received a response."
instagram,'84.0',3/16/2019,1,"This app is too psychologically addicting to healthily use on a daily basis. You make a life for yourself within an application, and neglect the one around you. The application also is designed to delay notifications and modify when pictures are shown to others to get you hooked by a huge influx of likes and then slowly but surely taking that from you as you get less and less likes keeping you hooked. This application should be fine for adults with the ability to see this and understand it, but should be restricted to a certain age."
instagram,'84.0',3/16/2019,1,The feed is still out of chronological order and the app will prompt for a review.
instagram,'84.0',3/16/2019,1,I am having problems I was trying to make an account and it said my gmail was already used when I have never made an Instagram account before. How can I make sure I can use my gmail and delete that other account
instagram,'84.0',3/16/2019,3,You need to do something about all the fake celeb accounts.
instagram,'84.0',3/16/2019,5,I N S T A G R A M  F_.4G
instagram,'84.0',3/16/2019,1,For some reason when I login it says I have to add a phone number. When I add the phone number the security code never gets sent. Please help.
instagram,'84.0',3/16/2019,3,I really dislike the new updates. Makes me not want to keep my account.
instagram,'84.0',3/16/2019,2,"instagram is lagging. I try to dm someone and sometiems it wont send, ive deleted the app, restarted my phone, ice done everything. Still. Nothing works. Legit dms wont show up ever since it was down it took a toll on my dms and ive asked for help on ur click for help thing in setting and i have not recieved one message from you guys. If i want to check messages from someone i have to go to their account to see if they texted me. If i redowload the app, it shows me 8 dms that ive already answered and tried to delete but they wont come back. You guys arent even answering all of the messages ive sent. Please fix this. Love instagram, its a great app but ever since like 3 days ago when it went down after that my messages literally WONT work and ive tried everything and this is very frustrating."
instagram,'84.0',3/16/2019,5,Love the the new update
instagram,'84.0',3/16/2019,1,Chronological order... bring it back
instagram,'84.0',3/16/2019,5,Thank you for allowing me to share my thoughts
instagram,'84.0',3/16/2019,1,yalls feed is not in chronological order. you shut down. made me go crazy. ugh yall annoying tbh but i love instagram bc when i feel awkward i can just get on here and look like im doing something
instagram,'84.0',3/16/2019,3,I miss so many posts because of the algorithm!
instagram,'84.0',3/16/2019,5,Grrrreeeeaaat
instagram,'84.0',3/16/2019,4,I dont like the look of new update for profile. Plz do sth
instagram,'84.0',3/16/2019,1,"Instagram will not let me make a new account for my photography and I want to be a photographer when I grow up but Instagram is getting in the way of my pictures becoming famous m, I will delete Instagram if I have to"
instagram,'84.0',3/16/2019,5,the day when instagram and fb was down i was high that day :p
instagram,'84.0',3/16/2019,3,"I agree with a lot of people Instagram has changed. if they would pull their political beliefs out of it and let things just flow it would be a much more enjoyable platform. Children under 18 should be banned! A warning to parents your children will be trolled! A warning to parents pedophilia rages on Instagram! Warning take the necessary steps to protect yourself on any social media platform! Billy,Tampa"
instagram,'84.0',3/16/2019,1,Why are my posts being removed
instagram,'84.0',3/16/2019,5,"Living portfolios of real people and real life events, uncovered."
instagram,'84.0',3/16/2019,5,Getting rlly good views on most my post and girting sum more follows lately if u could tag me that would be very appreciated Thxs
instagram,'84.0',3/16/2019,4,I like the app overall but way too many adds!
instagram,'84.0',3/16/2019,2,Just too many ads!
instagram,'84.0',3/16/2019,5,Need to fix request error
instagram,'84.0',3/16/2019,5,Instagram isnt allowing me to upload anything on my page please fix this
instagram,'84.0',3/16/2019,5,"Instagood , very very good"
instagram,'84.0',3/16/2019,1,help
instagram,'84.0',3/16/2019,1,I used to love this app in 2011.
instagram,'84.0',3/16/2019,5,I love IG. But it would be great if it had a mass friend delete option. Either all at once or a select to delete method.
instagram,'84.0',3/16/2019,5,Very easy to use
instagram,'84.0',3/16/2019,5,I wish I had more followers and likes
instagram,'84.0',3/16/2019,5,I love it
instagram,'84.0',3/16/2019,5,I absolutely love this app! I crochet and it has been great for my small business! Follow me @westmichigandesigns
instagram,'84.0',3/16/2019,1,I recently got into my account from a very long break of it and trying to get access after many times but can not log in to other accounts that I own
instagram,'84.0',3/16/2019,1,So yeppp... plz make this app like Snapchat color letters like glow
instagram,'84.0',3/16/2019,1,WHY????????????
instagram,'84.0',3/16/2019,5,"We are a mother and daughter home decor team that started a business Instagram account! We are so over the moon happy with our experience on Instagram! There are endless opportunities to grow a business! The best part about this Insta experience, are the unexpected friendships that we have made outside of these beautiful squares! Win win for all of us!!  Thank you! Donna & Alexa @haverstrawhill"
instagram,'84.0',3/16/2019,4,Just wish we could include more rectangular shaped photos and collages
instagram,'84.0',3/16/2019,5,Best tool ever!!
instagram,'84.0',3/16/2019,5,Good app
instagram,'84.0',3/15/2019,1,There be lots of fake hoes on here breh
